keyword,label,tweet
depression,1,@Red_WaifyHunter that's the truth sadly depression is a bitch
depression,3,I HATE when people pity me and others for our depression or treat me like a child because of it. All I want is to be treated like a normal …
depression,1,"Still plugging away on my #depression paper! 

#gradlife #psychology .@AntiochU .@depression .@ResearchGate .@NoStigmas 

Made with .@canva https://t.co/qPKZgl6X9V"
depression,1,"Having a ""great life"" from an outside view doesn't make your anxiety or depression any less legitimate https://t.co/90mDlhQxT7"
depression,1,"If you enjoy depression, is it still depression?"
depression,1,"After Being Fat-Shamed, This Actor Wrote an Empowering Message About Depression https://t.co/eAjauiAhfi"
depression,1,"I want #America to join in to help #veterans with alternative #cannabis meds, relieves #anxiety &amp; #depression, @MMJHealthcare https://t.co/Gge6fVwkUI"
depression,1,I liked a @YouTube video https://t.co/0MytyPWolo Guided Meditation for Detachment From Over-Thinking (Anxiety / OCD / Depression)
depression,1,"We all know somebody who knows somebody whos doing great [...] but i'll kindly enter into rooms of depression"""
depression,1,Could a drug prevent depression and PTSD? https://t.co/D7rATiDYGS
depression,1,"Today I looked cute, did homework, met my new housemates, had a drink with friends and spent 2 hours prepping meals, depression who??👌🏻😩💦"
depression,1,"Battling depression and anxiety is never a straight path. Depression and anxiety come and go, ebb and flow, often unexpectedly. https://t.co/kfdNWEzhAj"
depression,2,"And when he wakes up, the depression will hit. It's a cycle."
depression,3,"When will there be a cure for depression? 
It pains me to see people going through such horrible pain :c"
depression,1,Natalia Nanyakkara talking about depression and distress in patients with type 2 diabetes #ADSADEA2017 #DAPeoplesVoice
depression,1,"""Not being able to control your negative thoughts is also a warning sign of depression.""

 #LLArrival"
depression,0,That 40% number is equal to number right after Great Depression. https://t.co/sytXkfHGE6
depression,0,school is starting again soon &amp; so will my depression
depression,1,"Orgasms can lower a woman's risk of heart disease, stroke, breast cancer, and depression."
depression,2,"Read this thread! I ❤️this a lot! I'm by no means an elite athlete, but I have seen some friends who are battle depression over the years. https://t.co/rUjS3Y7PRZ"
depression,0,I think it's impossible for me to get rid of my depression because kid cudi hasn't made any new music recently I just want another album
depression,1,You Can Overcome Your Depression And Be Happy - https://t.co/ABDMEvlq2g
depression,1,5 ways to cope with loss during the holidays https://t.co/Xf4xL1IAk7 #hope #holidays #loss #AllYouNeedIsLove #depression #help #love #life https://t.co/wJeujBkudZ
depression,3,When you're on day 2 or 3 of what is likely a two-week long depression wave https://t.co/MPlvrMsrT7
depression,3,lrt i wish i had the motivation or focus to read....my depression deadass keeps me from doing everything i like bc i just have no motivation
depression,1,"If you're struggling with depression, anxiety, self harm or anything else and you're still here I'm proud of you!"
depression,3,Depression hitting me hard right now... stress of work and home life is killing me
depression,1,Gostei de um vídeo @YouTube https://t.co/QDYt99nKh2 - I Have Crippling Depression
depression,3,but if you reese from enstars since i scouted i have depression
depression,2,"@xWiiNz @MRLEXII symptoms of depression , give him some barbiturates"
depression,1,"Like idk man I guess I'm doing ok for 24, unmedicated depression/anxiety, gay transdude who's had both top surgery and complete hysto"
depression,1,Nature Visits Linked to Less Anxiety &amp; Depression https://t.co/2gEwcJ3NSq #wellness
depression,3,I wish my depression would just stop for like five minutes lol
depression,1,An Experiment for People Who Don't Understand Depression https://t.co/Sea0IfYohV via @themightysite
depression,3,I really thought coming home would get rid of the college depression but i  was wrong like shit
depression,1,baffles me that people actually think depression isn't real. why are people's feelings &amp; self esteem a joke to others? it's upsetting
depression,1,#AlwaysGive unsolicited advice to people battling depression
depression,0,"School lunch started during the Great Depression bc kids couldn't learn while starving. That's why it continues, &amp; why it should be free. https://t.co/q2K2w0WeRT"
depression,0,"Trump rally could be like Coolidge's Roaring '20s before Depression, Nobel-winning economist warns https://t.co/AaXYjREOrF"
depression,1,remember to listen to Obvious by blink-182 every night before bed. keeps the depression ripe.
depression,1,"💊Drowsiness? Insomnia? Chronic depression?
Ask your doctor about Xanitreron™
May cause shivers if over the age of 90"
depression,3,minecraft helped my depression. then I got anxiety... https://t.co/z8KPoIWhgL
depression,3,I got depression but I not sick all though I have had crippling depression
depression,1,people SHOULD respect and understand depression
depression,3,Need to go to bed before the alcohol stupidity and depression take over. And.....the over eating. Cuz I don't do that enough already.
depression,1,4 Things You Should Know About Depression and Spiritual Illness https://t.co/Q68Hhvc2i4 via @wakingtimes
depression,3,Find me wrapped up in my covers with post-NCLEX depression.....
depression,3,real chronic depression hours. too early for the melatonin to set in and late enough to remain on pill schedule
depression,1,If I don't upload any vids anytime soon... I'm kinda in a depression stage
depression,1,Social Media and Mental Illness: Can Instagram &amp; Facebook Predict Depression &amp; Narcissism? https://t.co/N6vFLXMYxy https://t.co/TeQWOvasc3
depression,1,"and like i said, kids with incarcerated parents have issues, alright? separation anxiety, trust issues, abandonment issues, depression, etc."
depression,0,@ConservativeLA They are Hooveresque. The same type of tariffs that lead to the Great Depression.
depression,3,Struggling 29 yrs w/anxiety &amp; depression! Last 10 yrs diabetes2 &amp; severe neuropathy in my feet &amp; legs! Nattie is my strength! @NatbyNature😙❤ https://t.co/cqXzA8vvIL
depression,0,"It could be a rainy Christmas, with a tropical depression Nock-ten (Nina) approaching the country."
depression,1,One day you will realize drinking every night to ur depression won't find u ur soul mate
depression,1,"This song helps depression 

Listen to Mad by Pi'erre Bourne #np on #SoundCloud https://t.co/5b5QYUEq0j"
depression,3,"@JapanCrate I have a site to promote, I hope you don't mind, this is helping my depression, https://t.co/n1lSWgLBO2 its under contruction"
depression,1,"Expression Of Eyes Can Be Read By Every One, But Depression Of Heart Can Be Read Only By Best One , Care For... https://t.co/ACStxRvbF0"
depression,3,Early onset holiday depression. Fueled by processed food.
depression,0,Sorry I havent tweeted in 5 days I've gone into a depression hearing the news @Edelman11 is out for the season if you need me I'll be in bed
depression,1,A Depression-Era Medicinal Plant Map of the United States https://t.co/KWQQs26SEB via @SaywardRebhal
depression,1,Global connectivity of the frontoparietal cognitive control network is related to depression ...  https://t.co/jQ4uhYVVjQ #biorxiv_neursci
depression,1,The best way to avoid depression is not to think bad things that can't even make you better.
depression,1,The definition of depression in this society went way past a lot of people's heads and truly don't understand the real meaning of it.
depression,3,i've had a breakdown every day this week because of my depression and anxiety 🙃
depression,3,"obviously i hope i'll feel okay again soon, but then again who am i without my crippling depression and self destructive habits! :)"
depression,3,"I could talk about my social anxiety, agoraphobia &amp; depression all day but I'm ngl I really struggle with talking about my eating disorder"
depression,0,"""I was into Harvey back when it was Tropical Depression 8.""
- Hipster Meteorologist"
depression,3,Depression. Is no joke. Plays funny tricks on you. Alone. What do I do?
depression,1,"Will Nacho Ever drop Vol 2 of Anti-Hero,Or will his depression finally take over once and for all?Find out next week on Drag my balls Zzzz!😴 https://t.co/90z4B2jElb"
depression,3,maybe depression-eating at burger master will help me feel better. 🤞
depression,3,"me: it doesn't feel like christmas 
legan: ur right it feels like seasonal depression"
depression,1,Skype Therapy with a Skype Therapist for Anxiety and Depression  https://t.co/oZ23PS3Uuz
depression,3,Depression has been the hardest thing to overcome in my life
depression,1,@smondello @realDonaldTrump 1)Denial 2)Anger 3)Bargaining 4) Depression 5) Acceptance 1-4 have only pain. https://t.co/XWLF8k0DSe
depression,1,Kid Cudi made a song about being happy but then goes into rehab for depression...
depression,1,"You Are Not Alone! (How To deal with Sadness, Depression, Blues, Anxieti... https://t.co/WqCXB2cjdc"
depression,1,#Depression is often misunderstood and it can be difficult to know what to say to someone who is struggling. https://t.co/JonGT6OnJZ #HAES https://t.co/SC4jBvaESf
depression,3,"been having trouble drawing lately, so the first page is taking way longer to finish than i thought.. seasonal depression sucks, my dudes"
depression,1,"Vulnerable Is the new Fearless
https://t.co/oBkrNlalkS about #Depression &amp; #Entrepreneurs by @Handyall @Fearless_Events"
depression,1,me seeing all this henn during this depression https://t.co/Uzhv3Vc7uh
depression,2,I think my dog may have depression
depression,3,YOI.. is life. Its been since Llsunshine since an anime that knocks me outta depression for 24 mintues. Ima miss it. But blue exorcist comes
depression,1,How To Deal With Depression Around The Holidays - Nylon https://t.co/B3O8hH0eri
depression,0,"@aliciachantalll :""The first impression for the Great Depression""

Me: BITCH THATS ME LMAO"
depression,0,if #Trump does tariffs other countries will retaliate &amp; there will be a global recession - protectionism was a cause of the great depression https://t.co/KVibCBS07I
depression,1,"Depression is one hell of a bitch, I don't wish this upon anybody"
depression,0,"@exjon exactly, sounds like a tax increase to me!!  Have these folks never read about the root causes of The Great Depression??"
depression,0,@LToddWood Chinas Great Depression is coming....This is great for America. When u manipulate ur currency..it bites back sooner or later.
depression,1,Just don't walk into FCNY. Depression is real https://t.co/0p7TQkDClH
depression,3,The compete depression is back
depression,0,Smoot–Hawley followed by Great Depression.  But there's no chance Trump will read the book. https://t.co/4MabFbdKSZ
depression,3,Like could I use a hug? yeah I'd like that. But otherwise I am more than my anxiety and depression so I like when it aint dwelled on
depression,1,"Stigmabase | NAM —  One to three students in every classroom suffer from depression - Depression, like anxiety, is… https://t.co/W9D4AVQsG6 https://t.co/qWeuet11J4"
depression,1,@rpjohnson001 @washingtonpost it's not like the parents make them :/ dysphoria is real and depression kills it's a know fact
depression,1,#Depression is the top cause of illness and disability during adolescence. #DoSomething to help a loved one in need. https://t.co/dBkJN7XmxA
depression,1,That pretty much says how I feel. I hope we can turn our depression into righteous anger that will save the nation. https://t.co/4auUhGu0Z0
depression,1,"Many people who have depression, autism, or schizophrenia have trouble expressing emotions. #affect https://t.co/65eZUsZXoq https://t.co/OoLrcxsQCd"
depression,3,"Orion is dying.

[}Rigel is gonna die in the wild.

My crops are dying, the clouds are rolling, my depression and anxiety are back. https://t.co/tfT87Sk7sE"
depression,0,Someone treat me to depression food after I fail this exam please
depression,1,Louder please.Depression is real guys https://t.co/JcW69qiv98
depression,1,Ways to fight depression • Hug a tree. • Cuddle. • Hug a friend. • Text someone you care about. • Smile more. • Listen to music.
depression,1,"Insomnia assoc w/ higher levels of depression, anxiety symptoms &amp; poorer quality of life in pts w/ asthma #DecCHEST https://t.co/0fMgGij5HQ"
depression,1,Depression in dementia patients can be tackled  https://t.co/e9WLDJltbf via @torontostar
depression,1,Image: love life depressed depression sad quotes heartbroken love quotes ... https://t.co/G9Z5Akm16U
depression,1,"If I fail, I just might go into Depression."
depression,1,A Novel Cell and Circuit-Specific Role for SIRT1 in Depression - SFN - Scientific Research via BrainSights https://t.co/695nDedSNA
depression,1,@iFooYa aye foofoo its rebel i still watch your streams i feel you winter is depression monthes
depression,1,Would be nice if this soul-crushing depression would come with a side of anorexia
depression,3,"its that time of the year where i go into a ""depression"" over my horrible hair n I'm tireddddddd lol someone give me wig money lol"
depression,3,"#2015 I struggled with depression.
#2016 some how better start but. 
Finally still struggling 😞"
depression,3,I'm having a bit of a triggering time at the moment and I don't get why my depression has been on the low for ducking ages.
depression,3,I'm stuck in a vicious cycle of depression and self-loath w/ no end in sight 🤗👌🏼
depression,1,"#Kashmir Started a National Toll free number 18004202020 for women in depression,domestic violence https://t.co/CYsxBO7lzu"
depression,1,"Insomnia, depression, tachycardia, withdrawal symptoms; but not like you cared what he did to me."
depression,1,Depression comix will be updated on Thursdays instead of Friday during the winter break
depression,1,Not being able to control your negative thoughts is also a warning sign of depression
depression,1,"UNFULFILLED HUMAN POTENTIAL https://t.co/RFvojC9dfF. 
Hidden cause of our misery: Anxiety. Depression. Prejudice. Hatred. Violence. Suicide https://t.co/vT92galEw3"
depression,1,"You got worries 
You got stress
You got depression 
You got God too😉"
depression,3,"So much stress and depression 😪😓, until it's making me sick"
depression,1,@JUSTICESLUT420 Of depression and self loathing
depression,1,📷 What does your sign say about depression? Read all 12 here! https://t.co/S84bEsD4bk
depression,0,i need to get out of my house before i put myself in a deep depression for the rest of today
depression,1,"I need to buy a book that explains the meaning of dreams, because idk if im dying soon, getting married or just falling into depression lol"
depression,1,You don't understand depression until you can't stand your own presence in an empty room.
depression,3,@I_Dont_SWERE unlike me who is actually diagnosed with depression all year round struggles the most in the winter time
depression,1,"@BGBandita @FactsChannel Charlie Brown specials always made me want to open a vein. Depression, low self-esteem &amp; verbal abuse for children."
depression,1,"@DavidCarltonM21 And then he starts a charity for...depression(FUCK!),which he's the well-paid Director of.Unbelievable hubris."
depression,1,Life will test you. Break you down. It will not last. #faith #healing #depression #advice
depression,1,@HeerJeet Which means we get an FDR!  But also a world war and a depression.
depression,3,@JenniLaRuca well homegirl gave me depression and anxiety and has made me weak
depression,1,Catching up on all of my DVR'd shows means I get to see a bunch of election stuff again. Oh joy. Depression! #bingewatching
depression,1,"it’s okay if you feel like you can’t enjoy activities because of anxiety or depression, or anything else. it’s not your fault.💛"
depression,0,It's cold outside it's getting dark early and I think I'm going into a fall depression. I hate change.
depression,2,my friend just told me i'm better for his depression than his medication &amp; that i make him happy :')
depression,1,Mom Draws Attention To Some Unnoticed Signs Of Postpartum Depression https://t.co/VWOIjoo1aK
depression,1,Rogue one reminds me of that really dark scene at the end of that depression trilogy films.
depression,2,"He very clearly gets wound up and lashes out without thinking, then sinks into a state of depression and self loathing."
depression,1,Many people slip into depression without even noticing it- Don't be one of them. https://t.co/BsZ4Hwkm6f https://t.co/RCxPhvE9e6
depression,3,depression is literally making me physically sick I'm tired of people telling me I'm dramatic and need to get over it
depression,0,depression meal: an entire box of gluten free cheerios on my kitchen floor at 4 am https://t.co/ZOFbnIEspk
depression,3,just woke up from a depression nap
depression,1,Disc about #depression and if #antidepressants are the answer: https://t.co/Ayfn0uVdQk #mentalhealth #wellbeing #Psych #healing #selflove
depression,3,I'm progressively spiraling into a  deeper depression #blessed
depression,1,New research suggests hay fever may leave sufferers at risk of depression https://t.co/1W030psfi3 via @MailOnline
depression,3,"Depression stole my education
it stole all of my friends
my motivation
my dreams
my future
my life
me"
depression,0,"Low Pressure Area may form into tropical depression, expected to ... - CNN… https://t.co/Cz6tY1HOOS #Quezon #news"
depression,1,Yesterday - Depression: Discovery of new brain pathway could yield new treatments https://t.co/McSPJJR3JK
depression,1,Why does #depression and #anxiety hit you like a MOST MUGHPFUUHGQQQAH OF A DAY!!!
depression,1,Dispelling Five Common Myths About Depression - There are more than 19 million adults in the United States livi... https://t.co/pOW0oEDO9i
depression,1,@satherax @MarioBlaster7 depression?🤔 positive thought of the day: memento mori😳😱😜😂😀😄😀😜😍👻😱🙄😂😂😂👻👻 smiling the smileys😜😂😂😍
depression,3,@unxva thank you!!! i did a lot better than last semester cause depression uwuwuwuw so hopefully i can keep it up!
depression,3,A4: Almost succumbing to #depression then learning to break free from its bonds. #DareToBe
depression,3,why is depression consuming me alive asking for a friend
depression,1,High rates of #medical #student #depression: What do they say about our #health #system? https://t.co/jGqjxKHwn1 via @ConversationUS
depression,1,@wetartnoises honestly I feel like this pic describes depression really well
depression,1,"Stress,depression,anxiety can only exist in the past or future thinking.Right here &amp; now.Everything is well😊#eckharttolle #BePresent"
depression,0,Depression when I only get placed in intro to college writing
depression,1,What… RT @Teylore: Omg RT @JoellaDeville: Depression  RT @dreeyuhh: What exactly is going on here? https://t.co/nSZxFTcPFL
depression,1,Casual cannabis use: Is there a link to depression https://t.co/kcRSh7Buqa
depression,0,One who throw india in Big Depression #PMshouldResign
depression,3,I just start falling asleep and these days I can't focus on gaming for more than an hour or two. Depression is lame.
depression,2,This is just going to push Sanchez into chronic depression😔 https://t.co/OMlci3L5cx
depression,1,👏🏼 in depression 😢 it's not easy to get a workout! does not matter whether #walking #running #cycling #Swimming 🙏🏼 https://t.co/l6GN1t4L2a
depression,1,Negative emotions such as anxiety &amp; depression can weaken your immune system. Never forget this.
depression,1,"When your art is kinda bad, and your depression is keeping you from doing your practice... =-="
depression,1,"""Depression is living in body that fights   To survive with a mind that tries to die"""
depression,1,"@ItsAlNation 
Just replying to the snap u posted.
I specialize in helping Depression.  But was joking"
depression,1,"Look at me answering text messages and laughing at jokes

Fuck you depression https://t.co/fIa6Y2oGJm"
depression,3,my depression is coming back slowly everyday
depression,1,"Honestly, this movie and book deserve more credit than they get. The story on love, rape, depression, popularity, teenagehood, wow🙌 https://t.co/qsfuJzA6rF"
depression,0,"Fact time. Obama was not President until 2009. So 9-11 and Katrina and 2008 depression occurred during GOP president Bush term.
Dang.."
depression,1,"""Youre just too OA, why dont you get over your 'depression'.""

OKAY LISTEN HERE YOU MUTT"
depression,3,YOU RLLY DONT GET IT BRO WHEN I WAS CRIPPLING DEPRESSION ION MEAN ITS REAL HARD BEIN SAD I MEAN WEARING DA SAME SHIRT FOR A WEEK
depression,3,now I have depression again thanks #yurionice #victuuri #yurikatsuki #victornikiforov #yurionice12 #ユーリonice #wip #sketch https://t.co/RKM5ttDQs5
depression,1,"After the KrustyKrab shut down, Mr. Krabs spiraled into a state of I'll habits and depression. He sure is feeling it now... https://t.co/AwM3qswiJX"
depression,1,"Wild salmon one of the best foods to eat for great skin. Salmon is a wonderful food to combat anxiety, depression, and stress."
depression,0,school is starting again soon &amp; so will my depression
depression,1,Let the anchors of depression sink and float to the beaches of happiness 😁😁
depression,3,@Icesk8dreamer Ayaaaww lmao I eat anything in sight and I workout to keep me from depression and to survive the coming apocalypse
depression,1,God i just love *clenches fist* my depression!
depression,3,My story of being pregnant and having long term depression. Perinatal mental health - it's okay not to be okay https://t.co/hOZUlS0xF8 https://t.co/Vl3OsyeMmD
depression,1,Being depressed and depression are not the same...I think some people are confused https://t.co/qE53fjNshq
depression,1,Information You Did Not Know About Depression - https://t.co/gtFXPsYWZy
depression,3,Acne has been pretty bad. My depression has been getting worse. I caught a bad cold. Wtf man
depression,3,This was less than a week ago please be sensitive in my time of depression
depression,1,I feel so sad and a problem to people why cant i not have add and depression and not be anti social
depression,1,I know how tough it can be battling depression. I'm not going to make anyone go through that alone. I'm here for you if you want to talk. https://t.co/it75ELh5ZM
depression,3,stuck in the house for 4 going on 5 days this ain't no fun all this flooding &amp; excessive raining. no real food im going into depression.
depression,1,"stop thinking depression is pretty &amp; representing it as something ""cool"". depression is not cool, it's a serious disease."
depression,1,Adulthood is when all the foods you loved as a kid become the foods you now eat solely to wallow in your depression
depression,3,"I'm the ""sleep all day and neglect all responsibilities due to crippling depression"" kind 😊 https://t.co/AaoeKao2SE"
depression,3,my depression increases by 100% when l walk into school
depression,1,Since I'm always emo- for me depression looks more like rage. https://t.co/av513c1YYg
depression,3,"@Trashiepie97 I thought after the depression and the exam I could finally sleep with happy dreams,but right after all that happened"
depression,1,"Ah, you just have to find the right mix of Unilever and Estee Lauder beauty and bath products that will cure your depression"
depression,3,struggling from that crippling depression
depression,3,This tweet just cured my depression 🙏🙏🙏 https://t.co/lZkab6SIbo
depression,3,Just when I thought that the year couldn't get any worse.  Depression used to just hit me in waves but this time feels more permanent.
depression,2,@Yeinsus but dont u love it when u fall into depression FROM US? :)
depression,3,I am going to bed and hopefully my depression can calm down from being in overdrive the last two days
depression,1,"This is just a temporary depression phase. &amp; According to YouTube videos it will only last a few days then Khalas InshaAllah, so stay strong"
depression,1,"And which might play a role in depression, anxiety, PTSD, schema memory, consolidation of autobiog memory... https://t.co/D2bIpZXZbG"
depression,1,Everyone in this walmart smells like marijuana and depression
depression,1,@Books_Featured Listen free in #iTunes: Cure #Depression Listening Motivational Rock Music enriched with Beta Waves  https://t.co/g0aQtPEcWR https://t.co/KNoLZBgYlO
depression,1,"Depression is; sitting down in the shower because you don't have it in you to stand up..
Depression is ;"
depression,1,"As festive as my family and I am,  be sure to check on loved ones.  Many struggle in silence with depression and anxiety"
depression,1,Depression is hard 😧 https://t.co/DUSQsS9dgt
depression,0,Republicans did this in 1928 depression/market crash followed. Stay tuned. Trump team floats tariffs @CNNPolitics https://t.co/z3XpJP2GAV
depression,1,Check out the devotion: “Prayer when facing depression” Read it by clicking here: https://t.co/9fBkHOIXWd
depression,3,this gif is literally me laughing through my depression https://t.co/2PgE5A7u37
depression,1,I finished the Depression: A Devotional For The Wounded Spirit  Bible reading plan from @Yo… https://t.co/8X2yoHhvYh https://t.co/Znbf8OGHj6
depression,1,Do you want your Christmas music with a side of depression? https://t.co/BTFuwrwu0B
depression,3,I am scared that my depression will come back and the scary part isthat I don't know whether I am able to pull myself out of it
depression,3,"But perhaps forcing myself to stream at least 1 hr a day is an idea.

Depression is hard."
depression,3,"Me: I wanna make something of my life!
My depression: Life is meaningless. We are all wandering aimlessly until the sun eventually explodes."
depression,3,Good to be back in the gym lifting regularly and eating better. Depression is a mother fucker.
depression,3,Seasonal depression is real fam it needs to get warm again asap I'm trying to be on the water with some beer
depression,3,#extreme depression and cannot lose weight kalpadruma online shopping
depression,1,Agree -- melancholia is not clinical depression. #mentalillness https://t.co/OBl2UFGOFp
depression,3,Depression is gonna kill me
depression,1,"“you look depressed”
thanks it’s the depression"
depression,2,@reverenddollars oh hon. so much of what you're tweeting sound like depression which distorts your view of so much. you do SO much
depression,1,"""i don’t understand why people think that depression goes away on holidays?? like ho ho ho I’m still feliz navidying"""
depression,3,@trancegeminii I have depression and spent all day sleeping so I wouldn't have to feel things
depression,1,Holiday blues are feelings of anxiety or depression that many people experience during the holiday season. These... https://t.co/nZOQHJjA9r
depression,1,"This account is there for anyone who needs mental help,please keep on sharing❤️ #anxiety #depression #heartbreak #suicide #broken https://t.co/gTTYmhc94f"
depression,1,No depression is cause mostly by an imbalance of certain  chemicals produced by the brains. Geez. https://t.co/BYC9TH8ENg
depression,1,So Sydney was amazing and I have Post Sydney Depression. Hurry up 2 more years so I can finish up and move there!
depression,0,"Another Bama basketball game, another night of depression."
depression,3,@Sonia15434785 well MM makes me happy. it takes away my stress and depression. 😄 anyways my fave is seven and unknown. ^^
depression,3,The things I read on https://t.co/jo1cagM8jV sends me into a serious depression
depression,1,"when did this depression shit become cool? like memes and shit? outlet that shit, don't play around with it"
depression,1,I'm drunk and crying and playing Yahtzee is this depression?
depression,1,"""Who are you? Can you believe these guys? Lecturing me on manic depression, like I couldn't write a book or two."""
depression,1,"devoured #pleaselikeme on netflix. such a great, relatable, real show covering everything from love/break-ups to mental illness + depression"
depression,1,#HOLIDAY #BLUES: This #time of yr alot of #people #suffer w #depression #grief #trauma #stress &amp; #anxiety. #Leap @ the #opportunity 2 #help https://t.co/f6gPHT4F1N
depression,1,If that Farrelly piece stops one person trying to get chemical help for anxiety or depression it borders on criminal. FFS fairfax.
depression,3,The day my depression doesn't keep me in bed will be the day
depression,3,"hello, I'm alyssa and I have crippling depression:))"
depression,3,I hate how the dumbest and smallest things trigger my depression and send me spiraling
depression,1,Isolation can cause depression and physical pain and burnout #WorkLifeBalance #PTSDchat
depression,1,Q10: What resources can you suggest for people vulnerable to #anxiety or #depression during the holidays? #addictionchat
depression,3,Depression state: just watched 15 minute video of vegetables and fruits being shredded
depression,1,"Yes, all types of hormonal contraception,even IUD. Can hormonal birth control trigger depression? - https://t.co/5k8a5oPtJX via @Shareaholic"
depression,3,"@RomellHenryTgf TGF is getting me thru depression, thanks to u and jay so much 💙 il dm u my address and everything bro if u can cut my hair😉"
depression,3,I dont like it when something I just beat comes right back at me with a new weapon of destruction to my mindset. I hate depression.
depression,0,depression is in-love with me
depression,1,I say this all the time. Depression isn't a feeling. It's a state of being.
depression,2,"There's going to be a sudden outbreak of ""depression"" in that whole family, methinks. #Clintoncide https://t.co/xQDrNTIUHI"
depression,3,"@daleytwin1 nausea, acne, depression, debilitating pain, and I gotta keep going through my daily life to be made fun of for speaking up???"
depression,0,Smoot-Hawley -&gt; Great Depression -&gt; Rise of fascism https://t.co/qChJCuimRB
depression,3,Depression isn't cute bitch it's not trendy that I have lost YEARS of my life to disassociation and suicidal thoughts PLS STOP W THIS SHIT
depression,3,I think I just put myself in a depression
depression,2,@_Zerken Its your depression eating away at you. https://t.co/HAvgkOfyo4
depression,3,DEPRESSION SUM FUKSHIT I RLLY BE HAVING TO REMIND MYSELF TO DO SIMPLE SHIT LIKE WASH UR FACE BRUSH UR TEETH FIX UR HAIR EAT SOMETHING
depression,3,"The xans have a reverse effect on me.. I thought they cure depression, shit makes it worse until I pass out and wake up then I'm happy again"
depression,1,Holy crap! I'm actually going to the gym!  I'm AMAZING!  #ButFirstTwitter #MiraclesDoHappen #Sober #Depression #ODAAT
depression,1,Wants stressing u the most; DEPRESSION I GUESS
depression,3,"I struggle with depression, in all directions I step in; reconsider my movements.."
depression,1,Why a diary helps with #depression. It allows you to be honest with yourself. https://t.co/T8qtBGvXsI #endthestigma https://t.co/ye2DMYtvSm
depression,3,hey michigan hit me up with that seasonal depression
depression,1,"Natural Herbal Remedies for Anxiety, PMS, Depression and More Save 30% coupon from  - https://t.co/CRUnHukCLs"
depression,1,"For all of my friends struggling with depression &amp;anxiety, etc I encourage you to watch this video. I love you all! https://t.co/rL21gC8lCE"
depression,3,"All I want for Christmas: 
-my crippling anxiety and depression to end
-for carbs not to make me fat"
depression,1,"Alcohol, Depression, Anxiety, Sleep, Anti-Social activity...yeah...there's more https://t.co/iINAhLVSek"
depression,3,@SofiaEclipsee Just let my depression get to me....
depression,1,When you're out bowling with your friends and your depression kicks in all of a sudden and it feels like you can't continue 🙃🙃🙃
depression,3,@heartshoshi I MISSED U ALEX I WAS IN SEVERE DEPRESSION I WAS SO CLOSE TO BANGING MY HEAD ON OUR GATE ASJDHAKSJHD
depression,1,the real truth tea is that nobody can love away your depression and that it's an obstacle you need to deal with by yourself https://t.co/9tkfIj1MBd
depression,1,Getting Calios out of depression and as a tribute to the 4-24 Syracuse shot from behind the arc today
depression,3,My depression figured out I have the next 3 days off cause WOW IT'S HITTING ME HARD
depression,1,"What parents need to know about self harming. #depression #teens #selfharming #cutting
https://t.co/nanQtIHIEk https://t.co/9Ctg9tMusi"
depression,1,Quick Reminder: Depression is a disease. You can't change a loved one's depression. You can't magically cure them by changing yourself.
depression,2,RZA mentions his pain and depression with his artistry and how his lover allowed him to overcome it.
depression,0,my ex has gotten SO much uglier since we broke up and he got back w his UGLY af ex gf so im blessed and prospering and my depression is gone
depression,3,@KenRyuuS cause yall always bully me if I dont do that ill fall into depression cause of you guys 😥
depression,1,"The three stages of finding out a close friend got extremely hurt

Shock
Rage
Depression, Self blame and Sadness https://t.co/RoCyQiux3j"
depression,3,I think about all the things i did yesterday and the day before and i don't even feel like the same person. thats the thing about depression
depression,0,Too much depression in the air
depression,1,And now an actual fact: depression is the result of seratonin imbalances in your brain https://t.co/rXQjWpvIi5
depression,2,@Red_WaifyHunter yeah... she actually had a lung cancer when she was born and she fell into depression since she felt that she wont make it
depression,1,"#CHRISTIANITY

When Depression Hits Home - Audio
Family Minutes

https://t.co/pTRB09FZjZ
#PODCAST https://t.co/iFuW8UBZSb"
depression,3,"I'm just bored really. though I do have chronic depression but I don't think that's the problem, no I'm probably just tired."
depression,1,Depression is tricky (tricky tricky tricky what!)
depression,3,"Think my anxiety/depression may finally be breaking. I hope. It's unpredictable, I get false starts sometimes. :p Get outta here, kid"
depression,1,"If you’re struggling with extra weight, IBS, fatigue, eczema, or mild depression…or… https://t.co/cjyj1Xwvpe"
depression,1,STOP TELLING PEOPLE HOW TO DEAL WITH THEIR DEPRESSION AND EXPECTING THEM TO BE HAPPY AND LOVEY DOVEY AGAIN AFTER
depression,1,"video of the camel (with the wrinkled knees) depression song that has 1 line down as ""no-one to come for you"". i think thatd be relaxing"
depression,1,Excerpt from a link following: Scientists are also increasingly interested in the link between depression and... https://t.co/dyRySdM7Y6
depression,1,"All our Gods have abandoned us!
This is the great esoteric depression.
We sold our souls but couldn't buy salvation... https://t.co/n8Mzc63g7R"
depression,3,Ok I feel so connected to Johnny @JohnnyGWeir because we both have sun (not rain) seasonal depression and we're both cancers ♋️ 😈
depression,1,Condoms won't protect you from the crippling depression that hits when you realize meaningless sex won't fill the void inside you
depression,3,People should be following me so I can spread my crippling virulent depression to more people
depression,3,when u wanna be social and hang out w ur friends but ur crippling depression thinks otherwise https://t.co/aDKgHBLKZz
